,"AAEC","2580","APP MICROECN PRIN",,"96630","COLSON",,120,74,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"33833","PRESTEGARD",,4,0,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"33850","TIEMEYER",,8,0,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"43789","HAJDUK",,6,1,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"43792","WELLS",,15,0,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"43825","PIERCE",,5,2,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"43839","SCHMIDT",,6,0,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"43842","STEET",,5,0,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"43856","WOOD",,6,0,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"53798","CARLSON",,5,0,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"63812","LANZILOTTA",,6,1,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"73804","DALTON",,5,0,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"83813","GARFINKEL",,5,2,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"93786","ADAMS",,10,2,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"93819","MOHNEN",,5,0,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"93822","MOREMEN",,5,0,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"93836","PRESTEGARD",,3,0,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"93853","WANG",,5,0,,,
,"BCMB","9300","DOCT DISSERTATION",,"24049","WOODS",,1,1,,,
,"BCMB","9300","DOCT DISSERTATION",,"73866","HAJDUK",,2,1,,,
,"BCMB","9300","DOCT DISSERTATION",,"93867","FECHHEIMER",,2,1,,,
,"BHSI","7000","MASTER'S RESEARCH",,"03633","BLUM",,10,0,,,
,"BHSI","7000","MASTER'S RESEARCH",,"33108","PETERSON",,10,1,,,
,"BHSI","7200","INTOR BIOMFG",,"43635","PETERSON",,10,0,,,
,"BHSI","7800","MBB INTERNSHIP",,"63636","PETERSON",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"03638","MCDOWELL",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"03641","BAILE",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"03647","STICE",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"03650","WAGNER",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"03655","BROWN",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"13639","HAMMOND",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"13642","HAAS",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"23648","EDWARDS",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"33643","CLEMENTZ",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"43649","MARSHALL",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"53644","MILLER",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"53658","SABATINELLI",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"63653","LAUDERDALE",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"73645","HOLMES",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"83637","CAI",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"93646","SHEN",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"03678","MARSHALL",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"03681","EDWARDS",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"03686","HOLMES",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"13690","LAUDERDALE",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"23679","CLEMENTZ",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"23682","BAILE",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"33688","MILLER",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"33691","SHEN",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"43683","WAGNER",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"53689","BROWN",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"53692","SABATINELLI",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"63684","HAMMOND",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"73676","CAI",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"83685","HAAS",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"93677","MCDOWELL",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"93680","STICE",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"98197","DAILEY",,4,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"98202","ALTIZER",,4,0,,,
,"BHSI","8900","NEURO SCI SEM",,"24195","EGGENSCHWILE",,1,1,,,
,"BHSI","8900","NEURO SCI SEM",,"93694","HOLMES",,10,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"03695","CAI",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"03700","STICE",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"03705","HAAS",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"08217","ALTIZER",,4,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"13706","HOLMES",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"18212","DAILEY",,4,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"23701","EDWARDS",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"33707","MILLER",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"33710","SHEN",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"43697","MCDOWELL",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"43702","BAILE",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"53708","BROWN",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"53711","SABATINELLI",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"63698","MARSHALL",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"63703","WAGNER",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"73709","LAUDERDALE",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"83699","CLEMENTZ",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"83704","HAMMOND",,5,0,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"03753","BAILE",,2,1,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"03759","SHEN",,5,0,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"03762","HAAS",,5,0,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"08225","DAILEY",,4,1,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"13754","CLEMENTZ",,5,2,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"23746","LAUDERDALE",,10,0,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"23763","SABATINELLI",,5,1,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"43747","STICE",,10,1,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"43750","WAGNER",,2,0,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"63751","EDWARDS",,2,0,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"73712","HOLMES",,5,4,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"73760","MILLER",,5,0,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"74192","EGGENSCHWILE",,1,0,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"78229","ALTIZER",,4,0,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"83752","BROWN",,2,0,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"93713","MCDOWELL",,10,1,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"93744","CAI",,10,0,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"93758","HAMMOND",,5,0,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"93761","MARSHALL",,5,0,,,
,"BHSI","9300","DOCT DISSERTATION",,"03793","STICE",,2,0,,,
,"BHSI","9300","DOCT DISSERTATION",,"43781","CAI",,1,0,,,
,"BHSI","9300","DOCT DISSERTATION",,"53773","MCDOWELL",,2,0,,,
,"BHSI","9300","DOCT DISSERTATION",,"58231","DAILEY",,4,0,,,
,"BHSI","9300","DOCT DISSERTATION",,"63801","WAGNER",,2,0,,,
,"BHSI","9300","DOCT DISSERTATION",,"73788","LAUDERDALE",,2,0,,,
,"BHSI","9300","DOCT DISSERTATION",,"83766","HOLMES",,2,2,,,
,"BHSI","9300","DOCT DISSERTATION",,"93811","EDWARDS",,2,0,,,
,"BHSI","9300","DOCT DISSERTATION",,"98233","ALTIZER",,4,0,,,
,"BINF","7000","MASTER'S RESEARCH",,"02506","MALMBERG",,2,0,,,
,"BINF","7000","MASTER'S RESEARCH",,"12510","TARLETON",,2,1,,,
,"BINF","7000","MASTER'S RESEARCH",,"42517","HANDEL",,2,0,,,
,"BINF","7300","MASTER'S THESIS",,"22516","HANDEL",,2,0,,,
,"BINF","7300","MASTER'S THESIS",,"92514","MALMBERG",,2,0,,,
,"BINF","8060","BINF SEM",,"62518","Multiple",,100,7,,,
,"BINF","8140","FUNCT GENOMICS",,"13334","TSAI",,0,3,,,
,"BINF","8211","BIOINFORMATICS II",,"82519","Multiple",,45,5,,,
,"BINF","8270L","GENOME ORGANIZATION",,"58584","Multiple",,0,1,,,
,"BINF","8350","MOLEC PHYLO",,"47801","Multiple",,0,0,,,
,"BINF","8350L","MOLEC PHYLO LAB",,"87803","Multiple",,0,0,,,
,"BINF","8900L","BIOINFORMATICS LB R",,"92545","ARNOLD",,50,1,,,
,"BINF","8970","CURR TOPICS RESCH",,"63602","Multiple",,15,2,,,
,"BINF","8990","BIOINFORMATICS COL",,"32556","KANNAN",,25,1,,,
,"BINF","9000","DOCTORAL RESEARCH",,"02563","ORLANDO",,1,0,,,
,"BINF","9000","DOCTORAL RESEARCH",,"02577","PATERSON",,5,1,,,
,"BINF","9000","DOCTORAL RESEARCH",,"02644","MALMBERG",,2,0,,,
,"BINF","9000","DOCTORAL RESEARCH",,"32573","YORK",,1,0,,,
,"BINF","9000","DOCTORAL RESEARCH",,"32640","WOODS",,5,0,,,
,"BINF","9000","DOCTORAL RESEARCH",,"42565","BENNETZEN",,2,0,,,
,"BINF","9000","DOCTORAL RESEARCH",,"52560","ARNOLD",,6,1,,,
,"BINF","9000","DOCTORAL RESEARCH",,"52574","ZHANG",,5,0,,,
,"BINF","9000","DOCTORAL RESEARCH",,"52638","DEAN",,6,0,,,
,"BINF","9000","DOCTORAL RESEARCH",,"52641","KANNAN",,5,2,,,
,"BINF","9000","DOCTORAL RESEARCH",,"62566","SCHLIEKELMAN",,1,0,,,
,"BINF","9000","DOCTORAL RESEARCH",,"72561","ZHAO",,5,0,,,
,"BINF","9000","DOCTORAL RESEARCH",,"72575","TSAI",,3,0,,,
,"BINF","9000","DOCTORAL RESEARCH",,"72639","HANDEL",,4,0,,,
,"BINF","9000","DOCTORAL RESEARCH",,"72642","CAI",,3,0,,,
,"BINF","9000","DOCTORAL RESEARCH",,"92562","XU",,5,0,,,
,"BINF","9000","DOCTORAL RESEARCH",,"92576","MRAZEK",,3,1,,,
,"BINF","9000","DOCTORAL RESEARCH",,"92643","KUSHNER",,2,0,,,
,"BINF","9300","DOCT DISSERTATION",,"02652","YORK",,1,0,,,
,"BINF","9300","DOCT DISSERTATION",,"02658","HANDEL",,4,0,,,
,"BINF","9300","DOCT DISSERTATION",,"02661","CAI",,3,0,,,
,"BINF","9300","DOCT DISSERTATION",,"12653","ZHANG",,5,0,,,
,"BINF","9300","DOCT DISSERTATION",,"22645","ARNOLD",,3,1,,,
,"BINF","9300","DOCT DISSERTATION",,"22659","WOODS",,5,0,,,
,"BINF","9300","DOCT DISSERTATION",,"22662","KUSHNER",,2,0,,,
,"BINF","9300","DOCT DISSERTATION",,"32654","TSAI",,3,0,,,
,"BINF","9300","DOCT DISSERTATION",,"42646","ZHAO",,4,0,,,
,"BINF","9300","DOCT DISSERTATION",,"42663","MALMBERG",,2,0,,,
,"BINF","9300","DOCT DISSERTATION",,"52655","MRAZEK",,2,0,,,
,"BINF","9300","DOCT DISSERTATION",,"62647","XU",,4,1,,,
,"BINF","9300","DOCT DISSERTATION",,"62650","BENNETZEN",,3,1,,,
,"BINF","9300","DOCT DISSERTATION",,"72656","PATERSON",,5,0,,,
,"BINF","9300","DOCT DISSERTATION",,"82648","ORLANDO",,1,0,,,
,"BINF","9300","DOCT DISSERTATION",,"82651","SCHLIEKELMAN",,1,0,,,
,"BINF","9300","DOCT DISSERTATION",,"92657","DEAN",,6,0,,,
,"BINF","9300","DOCT DISSERTATION",,"92660","KANNAN",,4,0,,,
,"BIOL","1103","CONCEPTS IN BIOLOGY",,"11678","BARSTOW",,84,85,,,
,"BIOL","1103","CONCEPTS IN BIOLOGY",,"21673","BRICKMAN",,320,320,,,
,"BIOL","1103","CONCEPTS IN BIOLOGY",,"81676","BRICKMAN",,320,164,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"00718","MILLER",,20,19,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"00727","MILLER",,20,10,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"00730","MILLER",,20,10,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"00735","MILLER",,20,20,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"00752","MILLER",,20,19,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"00761","MILLER",,20,20,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"00775","MILLER",,20,6,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"10722","MILLER",,20,10,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"10767","MILLER",,20,20,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"10770","MILLER",,20,19,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"20700","MILLER",,20,19,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"20745","MILLER",,20,7,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"20759","MILLER",,20,5,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"20776","MILLER",,20,19,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"30754","MILLER",,20,20,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"30768","MILLER",,20,20,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"40715","MILLER",,20,1,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"40780","MILLER",,20,3,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"50738","MILLER",,20,20,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"60764","MILLER",,20,19,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"60778","MILLER",,20,13,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"70756","MILLER",,20,20,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"70773","MILLER",,20,7,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"80751","MILLER",,20,20,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"80765","MILLER",,20,7,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"80782","MILLER",,20,7,,,
,"BIOL","1103L","CONCEPTS IN BIO LAB",,"90743","MILLER",,20,3,,,
,"BIOL","1104","ORGANISMAL BIOLOGY",,"01680","ANDREWS",,320,188,,,
,"BIOL","1104L","ORGANISMAL LAB",,"00792","MILLER",,20,4,,,
,"BIOL","1104L","ORGANISMAL LAB",,"00808","MILLER",,20,10,,,
,"BIOL","1104L","ORGANISMAL LAB",,"00811","MILLER",,20,20,,,
,"BIOL","1104L","ORGANISMAL LAB",,"10817","MILLER",,20,4,,,
,"BIOL","1104L","ORGANISMAL LAB",,"30804","MILLER",,20,20,,,
,"BIOL","1104L","ORGANISMAL LAB",,"40794","MILLER",,20,20,,,
,"BIOL","1104L","ORGANISMAL LAB",,"50822","MILLER",,20,16,,,
,"BIOL","1104L","ORGANISMAL LAB",,"60814","MILLER",,20,15,,,
,"BIOL","1104L","ORGANISMAL LAB",,"70823","MILLER",,20,5,,,
,"BIOL","1104L","ORGANISMAL LAB",,"80796","MILLER",,20,13,,,
,"BIOL","1104L","ORGANISMAL LAB",,"90791","MILLER",,20,14,,,
,"BIOL","1104L","ORGANISMAL LAB",,"90807","MILLER",,20,20,,,
,"BIOL","1107","PRINCIPLES OF BIO I",,"31682","Multiple",,325,276,,,
,"BIOL","1107","PRINCIPLES OF BIO I",,"51683","Multiple",,324,325,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"00825","MILLER",,20,20,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"00833","MILLER",,20,20,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"00839","MILLER",,20,20,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"00842","MILLER",,20,20,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"00847","MILLER",,19,19,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"10834","MILLER",,20,20,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"13605","MILLER",,20,20,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"20826","MILLER",,20,16,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"20843","MILLER",,20,20,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"30835","MILLER",,20,20,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"33590","MILLER",,20,20,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"33606","MILLER",,20,20,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"40827","MILLER",,20,20,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"40830","MILLER",,20,20,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"40844","MILLER",,20,20,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"50836","MILLER",,20,20,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"60828","MILLER",,20,20,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"60831","MILLER",,20,20,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"60845","MILLER",,20,20,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"64068","MILLER",,20,13,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"70837","MILLER",,20,20,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"70840","MILLER",,20,20,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"73589","MILLER",,20,20,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"80829","MILLER",,20,20,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"80832","MILLER",,20,20,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"80846","MILLER",,19,19,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"84069","MILLER",,20,3,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"90824","MILLER",,20,20,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"90838","MILLER",,20,20,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"90841","MILLER",,20,20,,,
,"BIOL","1108","PRINCIPLES BIO II",,"21690","STANGER-HALL",,275,255,,,
,"BIOL","1108","PRINCIPLES BIO II",,"41691","STANGER-HALL",,275,258,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"00850","MILLER",,20,20,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"00856","MILLER",,20,20,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"00864","MILLER",,20,19,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"10848","MILLER",,20,20,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"10851","MILLER",,20,18,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"10865","MILLER",,20,19,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"13460","MILLER",,20,20,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"20860","MILLER",,20,20,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"30849","MILLER",,20,20,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"30852","MILLER",,20,18,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"30866","MILLER",,20,20,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"33461","MILLER",,20,20,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"40858","MILLER",,20,19,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"40861","MILLER",,19,19,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"50853","MILLER",,20,20,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"50867","MILLER",,20,20,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"50870","MILLER",,20,20,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"60859","MILLER",,20,20,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"60862","MILLER",,20,20,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"63776","MILLER",,20,11,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"70854","MILLER",,20,20,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"70868","MILLER",,20,20,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"70871","MILLER",,20,20,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"83777","MILLER",,20,12,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"90855","MILLER",,20,20,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"90872","MILLER",,20,20,,,
,"BIOL","1210","PRIN PLANT BIOL",,"37563","Multiple",,0,5,,,
,"BIOL","1210L","PRIN PLANT BIOL LAB",,"07584","BRUNS",,0,0,,,
,"BIOL","1210L","PRIN PLANT BIOL LAB",,"87588","BRUNS",,0,0,,,
,"BIOL","1210L","PRIN PLANT BIOL LAB",,"89504","BRUNS",,0,0,,,
,"BIOL","1220","ORG PLANT BIOLOGY",,"27568","YE",,0,4,,,
,"BIOL","1220L","ORG PLANT BIO LAB",,"07598","BRUNS",,0,0,,,
,"BIOL","1220L","ORG PLANT BIO LAB",,"27599","BRUNS",,0,0,,,
,"BIOL","1220L","ORG PLANT BIO LAB",,"77596","BRUNS",,0,1,,,
,"BIOL","1220L","ORG PLANT BIO LAB",,"97597","BRUNS",,0,0,,,
,"BIOL","1990","ORIENT BIO PROGRAMS",,"61692","FARMER",,82,23,,,
,"BIOL","2108H","PRIN BIOL II HON",,"81693","MOORE",,60,60,,,
,"BIOL","2108L","PRIN BIOL II HON LA",,"00873","MILLER",,20,20,,,
,"BIOL","2108L","PRIN BIOL II HON LA",,"20874","MILLER",,20,20,,,
,"BIOL","2108L","PRIN BIOL II HON LA",,"40875","MILLER",,20,20,,,
,"BIOL","2900","CLINICAL APP.BIOSCI",,"81712","LANGFORD",,80,76,,,
,"BIOL","2990H","SEMINAR IN MOD BIO",,"71717","ESPELIE",,20,19,,,
,"BIOL","2990H","SEMINAR IN MOD BIO",,"91718","ESPELIE",,20,15,,,
,"BIOL","3000","EVOL BIOLOGY",,"01476","Multiple",,0,24,,,
,"BIOL","3000H","HONORS EVOL SEMINAR",,"11471","MAURICIO",,0,0,,,
,"BIOL","3100","INTRODUCT BIOCHEM",,"18145","Multiple",,55,55,,,
,"BIOL","3100","INTRODUCT BIOCHEM",,"88708","Multiple",,55,52,,,
,"BIOL","3100","INTRODUCT BIOCHEM",,"98698","LEMONS",,25,25,,,
,"BIOL","3110L","BASIC LAB SKILLS",,"15360","EISNER",,24,24,,,
,"BIOL","3110L","BASIC LAB SKILLS",,"35358","TOLENTINO",,24,22,,,
,"BIOL","3110L","BASIC LAB SKILLS",,"55359","TOLENTINO",,24,24,,,
,"BIOL","3110L","BASIC LAB SKILLS",,"61725","EISNER",,24,24,,,
,"BIOL","3200","GENETICS",,"08063","Multiple",,0,0,,,
,"BIOL","3200","GENETICS",,"18002","Multiple",,0,1,,,
,"BIOL","3200","GENETICS",,"18016","Multiple",,0,1,,,
,"BIOL","3200","GENETICS",,"28056","Multiple",,0,2,,,
,"BIOL","3200","GENETICS",,"38051","Multiple",,0,0,,,
,"BIOL","3200","GENETICS",,"48026","Multiple",,0,0,,,
,"BIOL","3200","GENETICS",,"48060","Multiple",,0,1,,,
,"BIOL","3200","GENETICS",,"58049","Multiple",,0,1,,,
,"BIOL","3200","GENETICS",,"67976","Multiple",,0,2,,,
,"BIOL","3200","GENETICS",,"68058","Multiple",,0,0,,,
,"BIOL","3200","GENETICS",,"88000","Multiple",,0,2,,,
,"BIOL","3200","GENETICS",,"97955","Multiple",,0,0,,,
,"BIOL","3200","GENETICS",,"97986","Multiple",,0,2,,,
,"BIOL","3200","GENETICS",,"98006","Multiple",,0,0,,,
,"BIOL","3200","GENETICS",,"98054","Multiple",,0,0,,,
,"BIOL","3200H","HONORS GENETICS SEM",,"31469","DAWE",,0,1,,,
,"BIOL","3300","DEVELOPMENTAL BIOL",,"18355","CAI",,0,0,,,
,"BIOL","3400","CELL BIOLOGY",,"58357","Multiple",,0,10,,,
,"BIOL","3400","CELL BIOLOGY",,"98359","Multiple",,0,1,,,
,"BIOL","3410L","LAB CELL DEV BIOL",,"78361","Multiple",,0,1,,,
,"BIOL","3500","ECOLOGY",,"19053","Multiple",,0,7,,,
,"BIOL","3500L","ECOLOGY LAB",,"09066","BARNUM",,0,0,,,
,"BIOL","3500L","ECOLOGY LAB",,"19070","TORRES",,0,0,,,
,"BIOL","3500L","ECOLOGY LAB",,"29059","SEGAL",,0,0,,,
,"BIOL","3500L","ECOLOGY LAB",,"29062","KRUEGER",,0,0,,,
,"BIOL","3500L","ECOLOGY LAB",,"29076","TORRES",,0,3,,,
,"BIOL","3500L","ECOLOGY LAB",,"39068","BARNUM",,0,2,,,
,"BIOL","3500L","ECOLOGY LAB",,"59072","KRUEGER",,0,1,,,
,"BIOL","3500L","ECOLOGY LAB",,"69064","TORRES",,0,0,,,
,"BIOL","3500L","ECOLOGY LAB",,"69078","BARNUM",,0,1,,,
,"BIOL","3500L","ECOLOGY LAB",,"99060","KRUEGER",,0,0,,,
,"BIOL","3660L","PLANT BIOL LAB",,"87574","GALAU",,0,1,,,
,"BIOL","3800","NEUROBIOLOGY",,"48477","LAUDERDALE",,0,16,,,
,"BIOL","3900","READINGS IN BIO",,"01758","Staff",,20,0,,,
,"BIOL","3900H","READINGS IN BIO H",,"11759","DOLAN",,20,0,,,
,"BIOL","3990","SEMINAR PRACT MED",,"21706","Multiple",,100,45,,,
,"BIOL","4060","REPRO ENDOCRINOLOGY",,"28543","DAVIS",,0,20,,,
,"BIOL","4150","POP BIOL INFECT DIS",,"19098","Multiple",,0,5,,,
,"BIOL","4150L","POP BIOL INFECT DIS",,"09111","Multiple",,0,2,,,
,"BIOL","4150L","POP BIOL INFECT DIS",,"99107","Multiple",,0,3,,,
,"BIOL","4261","MUS NAT HIST INTERN",,"71843","REITZ",,0,4,,,
,"BIOL","4910","ADVANCED TOPICS",,"51212","EISNER",,15,12,,,
,"BIOL","4910","ADVANCED TOPICS",,"99401","LANGFORD",,60,43,,,
,"BIOL","4940","BIOLOGY INTERNSHIP",,"51733","MORAN",,20,1,,,
,"BIOL","4960","UNGRAD RESEARCH BIO",,"03238","HOLMES",,20,1,,,
,"BIOL","4960","UNGRAD RESEARCH BIO",,"03425","WHITMAN",,20,1,,,
